"Date","X_00060_00003","X_99133_00003"
"10/08/16",7510,9.47
"10/09/16",7310,9.61
"10/10/16",7060,9.63
"10/11/16",6560,9.46
"10/12/16",5680,9.44
"10/13/16",4800,9.4
"10/14/16",4080,9.44
"10/15/16",3730,9.5
"10/16/16",3470,9.52
"10/17/16",3260,9.46
"10/18/16",3010,9.44
"10/19/16",2740,9.47
"10/20/16",2470,9.34
"10/21/16",2290,9.21
"10/22/16",2110,9.11
"10/23/16",2070,9.06
"10/24/16",2010,9.09
"10/25/16",1930,9.12
"10/26/16",1890,8.93
"10/27/16",1780,8.82
"10/28/16",1730,8.81
"10/29/16",1700,8.8
"10/30/16",1650,8.8
"10/31/16",1610,8.78
"11/01/16",1540,8.67
"11/02/16",1590,8.31
"11/03/16",1500,8.26
"11/04/16",1410,8.41
"11/05/16",1310,8.38
"11/06/16",1260,8.27
"11/07/16",1230,8.23
"11/08/16",1220,8.16
"11/09/16",1160,8.09
"11/10/16",1140,8.06
"11/11/16",1110,8.13
"11/12/16",1190,8.06
"11/13/16",1710,8.85
"11/14/16",1350,8.58
"11/15/16",1140,7.9
"11/16/16",1070,7.47
"11/17/16",1080,7.38
"11/18/16",1030,7.15
"11/19/16",1030,7.24
"11/20/16",1010,7.51
"11/21/16",1000,7.63
"11/22/16",1030,7.62
"11/23/16",1230,7.36
"11/24/16",1390,7.44
"11/25/16",1300,7.48
"11/26/16",1310,7.56
"11/27/16",1340,7.58
"11/28/16",1620,7.17
"11/29/16",1630,7.25
"11/30/16",1560,7.45
"12/01/16",1480,7.61
"12/02/16",1440,7.62
"12/03/16",1380,7.65
"12/04/16",1400,7.33
"12/05/16",1480,7.04
"12/06/16",1440,7.16
"12/07/16",1380,7.37
"12/08/16",1160,7.81
"12/09/16",724,8.33
"12/10/16",559,8.11
"12/11/16",416,7.52
"12/12/16",529,8
"12/13/16",813,8.36
"12/15/16",903,8.82
"12/16/16",894,8.71
"12/17/16",942,8.72
"12/18/16",769,8.67
"12/19/16",876,8.67
"12/20/16",1070,8.64
"12/21/16",966,8.32
"12/22/16",1190,7.94
"12/23/16",1240,7.68
"12/24/16",1160,7.5
"12/25/16",1200,6.68
"12/26/16",1470,5.77
"12/27/16",1610,7.08
"12/28/16",2110,8.24
"12/29/16",1970,7.78
"12/30/16",1990,7.8
"12/31/16",1930,7.79
"01/01/17",1700,7.69
"01/02/17",1630,7.78
"01/03/17",1490,7.68
"01/04/17",1350,8
"01/05/17",1420,8.49
"01/06/17",1270,8.8
"01/07/17",1160,8.78
"01/08/17",1160,8.62
"01/09/17",1120,8.98
"01/10/17",1260,8.67
"01/11/17",1550,8.34
"01/12/17",1340,7.97
"01/13/17",1160,7.97
"01/14/17",1280,8.05
"01/15/17",1170,7.84
"01/16/17",1340,6.04
"01/17/17",1690,4.01
"01/18/17",2190,4.54
"01/19/17",2030,5.21
"01/20/17",2320,5.53
"01/21/17",2630,5.99
"01/22/17",4230,6.22
"01/23/17",4030,6.95
"01/24/17",3270,6.38
"01/25/17",2770,6.12
"01/26/17",2260,5.99
"01/27/17",2010,6.1
"01/28/17",1730,6.27
"01/29/17",1620,6.26
"01/30/17",1630,6.27
"01/31/17",1680,6.32
"02/01/17",1660,6.2
"02/02/17",1580,6.6
"02/03/17",1540,7.04
"02/04/17",1550,6.97
"02/05/17",1560,6.78
"02/06/17",1470,6.67
"02/07/17",1380,6.64
"02/08/17",1230,6.26
"02/09/17",987,6.69
"02/10/17",1170,7.01
"02/11/17",1940,6.23
"02/12/17",1870,5.69
"02/13/17",1630,5.9
"02/14/17",1580,6.12
"02/15/17",1770,6.42
"02/16/17",2260,6.28
"02/17/17",2250,5.52
"02/18/17",2070,5.87
"02/19/17",1850,6.08
"02/20/17",2010,6.09
"02/21/17",2770,6.14
"02/22/17",3880,6.99
"02/23/17",4430,7.91
"02/24/17",4390,7.85
"02/25/17",4110,7.69
"02/26/17",3860,8.05
"02/27/17",3440,8.3
"02/28/17",3360,8.51
"03/01/17",3480,8.13
"03/02/17",3680,7.93
"03/03/17",3860,8.32
"03/04/17",3930,8.58
"03/05/17",3750,8.74
"03/06/17",3550,8.97
"03/07/17",3870,8.49
"03/08/17",5140,8.99
"03/09/17",5480,9.42
"03/10/17",4710,9.16
"03/11/17",3960,9.32
"03/12/17",3460,9.55
"03/13/17",3200,9.3
"03/14/17",2910,9.18
"03/15/17",2670,9.26
"03/16/17",2540,9.16
"03/17/17",2480,8.92
"03/18/17",2400,8.84
"03/19/17",2360,8.76
"03/20/17",2360,8.66
"03/21/17",2370,8.53
"03/22/17",2320,8.39
"03/23/17",2240,8.31
"03/24/17",2210,8.13
"03/25/17",2480,7.35
"03/26/17",3480,6.85
"03/27/17",3680,7.59
"03/28/17",3810,8.15
"03/29/17",3890,7.79
"03/30/17",7260,6.54
"03/31/17",8690,8.87
"04/01/17",8960,9.95
"04/02/17",8000,10.3
"04/03/17",7450,9.82
"04/04/17",7920,9.22
"04/05/17",7000,9.79
"04/06/17",6390,9.97
"04/07/17",5650,10.2
"04/08/17",5200,10.2
"04/09/17",4900,10
"04/10/17",4470,9.97
"04/11/17",4110,10.1
"04/12/17",3720,10
"04/13/17",3530,9.88
"04/14/17",3460,9.55
"04/15/17",4600,7.62
"04/16/17",4740,7.75
"04/17/17",4170,8.81
"04/18/17",4890,9.51
"04/19/17",4580,9.82
"04/20/17",4210,9.74
"04/21/17",5000,9.74
"04/22/17",5260,10.1
"04/23/17",5350,10.3
"04/24/17",4810,10.3
"04/25/17",4340,10.3
"04/26/17",4010,10.2
"04/27/17",3690,10.3
"04/28/17",3440,10.1
"04/29/17",3500,9.61
"04/30/17",3590,8.94
"05/01/17",6920,7.85
"05/02/17",8980,10.1
"05/03/17",9720,11.5
"05/04/17",9380,11.8
"05/05/17",7910,11.5
"05/06/17",6900,11.6
"05/07/17",6150,11.7
"05/08/17",5660,11.4
"05/09/17",4700,10.9
"05/10/17",5240,10
"05/11/17",7230,10
"05/12/17",6340,11.2
"05/13/17",5370,11.3
"05/14/17",4840,11.3
"05/15/17",4450,11.2
"05/16/17",4180,11.1
"05/17/17",4980,10.7
"05/18/17",5790,10.7
"05/19/17",8640,10.9
"05/20/17",12900,10.7
"05/21/17",14500,11.2
"05/22/17",13800,13.3
"05/23/17",13900,13.9
"05/24/17",13900,14.5
"05/25/17",12800,14.6
"05/26/17",10100,14.4
"05/27/17",8520,13.9
"05/28/17",8160,12.8
"05/29/17",7070,13.6
"05/30/17",6310,14.1
"05/31/17",5760,14.3
"06/01/17",5280,14.3
"06/02/17",4980,14.2
"06/03/17",4680,14
"06/04/17",4360,13.9
"06/05/17",4010,13.8
"06/06/17",3730,13.8
"06/07/17",3470,13.8
"06/08/17",3300,13.7
"06/09/17",3140,13.6
"06/10/17",2950,13.3
"06/11/17",2840,13.2
"06/12/17",2650,13
"06/13/17",2540,12.7
"06/14/17",2800,12
"06/15/17",3270,11.5
"06/16/17",2710,11.9
"06/17/17",2490,12.2
"06/18/17",2320,12
"06/19/17",2190,11.9
"06/20/17",2120,11.9
"06/21/17",1990,11.6
"06/22/17",1920,11.4
"06/23/17",1860,11.3
"06/24/17",1850,11.2
"06/25/17",1660,11.1
"06/26/17",1540,10.9
"06/27/17",1490,10.6
"06/28/17",1520,10.3
"06/29/17",1510,9.99
"06/30/17",1400,9.94
"07/01/17",1320,9.84
"07/02/17",1280,9.63
"07/03/17",1290,9.47
"07/04/17",1280,9.28
"07/05/17",1310,8.69
"07/06/17",1270,8.78
"07/07/17",1120,8.74
"07/08/17",1010,8.34
"07/09/17",953,7.95
"07/10/17",876,7.51
"07/11/17",838,7.01
"07/12/17",902,6.67
"07/13/17",696,5.67
"07/14/17",738,5.71
"07/15/17",690,5.36
"07/16/17",620,5.04
"07/17/17",573,4.6
"07/18/17",547,4.36
"07/19/17",529,4.21
"07/20/17",517,4.02
"07/21/17",533,3.64
"07/22/17",746,4.64
"07/23/17",729,5.1
"07/26/17",473,2.78
"07/27/17",525,3.08
"07/28/17",494,3.17
"07/29/17",475,3.04
"07/30/17",444,2.81
"07/31/17",422,2.67
"08/01/17",416,2.71
"08/02/17",377,2.43
"08/03/17",376,2.04
"08/04/17",492,2.51
"08/05/17",434,2.54
"08/06/17",403,2.9
"08/07/17",380,2.93
"08/08/17",349,2.69
"08/09/17",334,2.41
"08/10/17",329,2.3
"08/11/17",314,2.21
"08/12/17",303,2.08
"08/13/17",293,1.91
"08/14/17",286,1.91
"08/15/17",303,2.01
"08/16/17",361,2.13
"08/17/17",360,2.13
"08/18/17",345,2.17
"08/19/17",320,2.28
"08/20/17",393,2.21
"08/21/17",3170,1.4
"08/22/17",1850,0.61
"08/23/17",803,1.7
"08/24/17",602,1.87
"08/25/17",539,1.87
"08/26/17",505,1.8
"08/27/17",483,1.85
"08/28/17",450,1.87
"08/29/17",438,1.82
"08/30/17",390,1.7
"09/02/17",328,1.39
"09/03/17",317,1.21
"09/04/17",310,1.06
"09/05/17",283,1.03
"09/06/17",272,1.12
"09/07/17",262,1.08
"09/08/17",271,1.15
"09/09/17",267,1.08
"09/10/17",262,1.08
"09/11/17",257,0.99
"09/12/17",257,0.91
"09/13/17",255,0.81
"09/14/17",259,0.82
"09/15/17",254,0.78
"09/16/17",254,0.74
"09/17/17",324,0.7
"09/18/17",342,0.99
"09/19/17",346,1.24
"09/20/17",338,1.13
"09/21/17",312,0.94
"09/22/17",296,0.9
"09/23/17",276,1.07
"09/24/17",252,0.91
"09/25/17",337,1.04
"09/26/17",391,1.25
"09/27/17",362,1.51
"09/28/17",288,1.37
"09/29/17",263,1.25
"09/30/17",247,1.33
"10/01/17",245,1.37
"10/02/17",253,1.44
"10/03/17",315,1.71
"10/04/17",322,1.78
"10/05/17",293,1.73
"10/06/17",427,1.62
"10/07/17",1450,1.41
"10/08/17",2040,1.44
"10/09/17",1300,1.55
"10/10/17",1680,1.83
"10/11/17",2190,2.2
"10/12/17",1680,2.24
"10/13/17",1320,2.66
"10/14/17",1400,2.64
"10/15/17",1960,2.48
"10/16/17",1360,2.76
"10/17/17",1100,3.25
"10/18/17",970,3.52
"10/19/17",883,3.5
"10/20/17",780,3.5
"10/21/17",743,3.39
"10/22/17",804,2.99
"10/23/17",811,2.95
"10/24/17",730,2.91
"10/25/17",783,2.89
"10/26/17",864,3.11
"10/27/17",778,3.42
"10/28/17",722,3.49
"10/29/17",692,3.57
"10/30/17",675,3.55
"10/31/17",624,3.43
"11/01/17",611,3.43
"11/02/17",604,3.38
"11/03/17",589,3.3
"11/04/17",572,3.24
"11/05/17",566,3.23
"11/06/17",528,3.16
"11/07/17",515,3.13
"11/08/17",495,3.18
"11/09/17",486,3.23
"11/10/17",473,3.22
"11/11/17",457,3.3
"11/12/17",473,3.41
"11/13/17",475,3.39
"11/14/17",475,3.26
"11/15/17",469,3.25
"11/16/17",463,3.17
"11/17/17",467,3.1
"11/18/17",484,3.06
"11/19/17",484,3.03
"11/20/17",468,2.93
"11/21/17",430,2.97
"11/22/17",389,3.13
"11/23/17",396,3.09
"11/24/17",434,3.1
"11/25/17",414,3.08
"11/26/17",386,3.08
"11/27/17",394,2.94
"11/28/17",418,2.86
"11/29/17",398,2.81
"11/30/17",363,2.78
"12/01/17",356,2.83
"12/02/17",362,2.84
"12/03/17",374,2.89
"12/04/17",394,2.86
"12/05/17",340,2.89
"12/06/17",329,2.89
"12/07/17",217,2.98
"12/08/17",175,2.99
"12/09/17",158,2.97
"12/10/17",171,3.39
"12/11/17",173,3.54
"12/12/17",172,3.82
"12/13/17",179,3.7
"12/14/17",179,3.59
"12/15/17",184,3.61
"12/16/17",205,3.68
"12/17/17",204,3.61
"12/19/17",160,3.46
"12/20/17",157,3.47
"12/21/17",148,3.48
"12/22/17",131,3.59
"12/23/17",117,3.69
"12/24/17",111,3.76
"12/25/17",115,3.64
"12/26/17",139,4.03
"12/27/17",197,4.33
"12/28/17",230,4.61
"12/29/17",247,5.13
"12/30/17",251,5.14
"01/03/18",256,4.36
"01/04/18",271,4.37
"01/05/18",278,4.36
"01/06/18",274,4.37
"01/07/18",268,4.35
"01/08/18",266,4.47
"01/09/18",276,4.44
"01/10/18",288,4.18
"01/11/18",296,3.97
"01/12/18",298,4.16
"01/13/18",297,4.27
"01/14/18",294,4.27
"01/15/18",293,4.28
"01/20/18",353,4.74
"01/21/18",358,4.42
"01/22/18",366,3.33
"01/24/18",363,3.69
"01/25/18",377,4.21
"01/26/18",414,4.58
"01/27/18",458,4.34
"01/28/18",502,4.06
"01/31/18",489,4.19
"02/01/18",474,4.3
"02/02/18",432,4.55
"02/03/18",407,4.5
"02/04/18",352,4.15
"02/05/18",312,5.51
"02/06/18",284,5.94
"02/07/18",265,5.5
"02/08/18",262,5.35
"02/09/18",285,5.21
"02/10/18",305,5.32
"02/11/18",312,4.96
"02/12/18",342,5
"02/13/18",402,5.05
"02/14/18",482,4.9
"02/15/18",558,4.34
"02/16/18",635,4.12
"02/17/18",608,4.11
"02/18/18",915,4.16
"02/19/18",1010,4.4
"02/20/18",698,3.76
"02/21/18",385,4.4
"02/22/18",334,4.25
"02/23/18",442,3.49
"02/24/18",693,3.72
"02/25/18",901,3.56
"02/26/18",1080,3.42
"03/02/18",2680,3.46
"03/03/18",2210,3.34
"03/04/18",2360,3.39
"03/05/18",3270,3.27
"03/06/18",3490,3.15
"03/07/18",3140,3.07
"03/08/18",2170,3.42
"03/09/18",1660,3.84
"03/10/18",1380,4.18
"03/11/18",1250,4.33
"03/12/18",1110,4.4
"03/13/18",1010,4.42
"03/14/18",965,4.44
"03/15/18",932,4.45
"03/16/18",932,4.28
"03/17/18",1090,3.86
"03/18/18",1300,3.73
"03/19/18",1480,3.94
"03/20/18",1660,4.33
"03/21/18",1960,4.95
"03/22/18",1780,5.59
"03/23/18",1610,5.49
"03/24/18",1690,4.85
"03/25/18",2090,4.4
"03/26/18",3130,4.57
"03/27/18",4530,5.5
"03/28/18",4150,6.35
"03/29/18",3840,6.91
"03/30/18",3950,7.17
"03/31/18",4110,7.71
"04/01/18",4000,7.98
"04/02/18",3350,8.03
"04/03/18",2900,8.06
"04/04/18",2570,7.94
"04/05/18",2300,8.04
"04/06/18",2110,7.7
"04/07/18",1950,7.69
"04/08/18",1810,7.71
"04/09/18",1800,7.25
"04/10/18",1770,7.36
"04/11/18",1720,7.01
"04/12/18",1680,6.65
"04/13/18",1660,6.52
"04/14/18",2060,5.77
"04/15/18",4650,5.33
"04/16/18",5110,7.49
"04/17/18",4360,7.71
"04/18/18",4030,7.76
"04/19/18",4120,7.85
"04/20/18",4250,8.12
"04/21/18",4350,8.25
"04/22/18",4470,8.53
"04/23/18",4620,8.75
"04/24/18",4970,9.21
"04/25/18",5260,9.22
"04/26/18",4940,8.9
"04/27/18",4350,8.71
"04/28/18",3710,8.61
"04/29/18",3160,8.77
"04/30/18",2740,8.87
"05/01/18",2570,8.16
"05/02/18",4130,6.3
"05/03/18",6300,6.51
"05/04/18",7780,6.91
"05/05/18",8530,8.37
"05/06/18",8950,9.71
"05/07/18",8110,10.2
"05/08/18",6560,10
"05/09/18",5450,9.77
"05/10/18",4720,9.67
"05/11/18",4080,9.74
"05/12/18",4370,8.43
"05/13/18",5190,6.95
"05/14/18",6720,5.98
"05/15/18",5470,8.55
"05/16/18",4820,9.23
"05/17/18",4450,9.46
"05/18/18",3990,9.56
"05/19/18",3760,9.29
"05/20/18",3480,9.29
"05/21/18",3260,9.05
"05/22/18",3100,9.02
"05/23/18",2990,9.07
"05/24/18",2810,9.3
"05/25/18",2680,9.24
"05/26/18",2550,9.08
"05/27/18",2450,8.94
"05/28/18",2310,8.79
"05/29/18",2190,8.59
"05/30/18",2650,7.82
"05/31/18",2910,8.93
"06/01/18",3280,10.3
"06/02/18",3040,9.99
"06/03/18",2850,9.27
"06/04/18",2550,9.92
"06/05/18",2390,10.1
"06/06/18",2430,10
"06/07/18",3550,8.19
"06/08/18",2930,9.58
"06/09/18",2550,9.98
"06/10/18",2440,10.1
"06/11/18",4730,7.44
"06/12/18",6210,7.68
"06/13/18",5900,9.65
"06/14/18",5850,10.2
"06/15/18",5930,10.6
"06/16/18",7250,10.5
"06/17/18",7960,10.7
"06/18/18",7340,10.6
"06/19/18",7780,9.59
"06/20/18",14900,6.65
"06/21/18",16500,7.57
"06/22/18",16100,7.96
"06/23/18",16700,8.17
"06/24/18",17200,8.83
"06/25/18",17300,9.14
"06/26/18",16000,9.19
"06/27/18",12800,9.53
"06/28/18",9950,9.75
"06/29/18",8360,9.9
"06/30/18",8050,9.28
"07/01/18",12300,5.86
"07/02/18",8760,8.8
"07/03/18",8520,9.97
"07/04/18",7590,10.5
"07/05/18",6620,10.4
"07/06/18",6500,10.4
"07/07/18",7700,10.5
"07/08/18",7760,10.2
"07/09/18",6480,10.5
"07/10/18",5380,10.6
"07/11/18",4540,10.6
"07/12/18",3960,10.5
"07/13/18",3570,10.4
"07/14/18",3240,9.99
"07/15/18",3040,9.58
"07/16/18",3020,9.61
"07/17/18",2980,9.69
"07/18/18",2640,9.68
"07/19/18",2300,9.59
"07/20/18",2040,9.36
"07/21/18",1840,9.03
"07/22/18",1650,8.76
"07/23/18",1490,8.4
"07/24/18",1320,7.9
"07/25/18",1180,7.38
"07/26/18",1090,6.95
"07/27/18",985,6.65
"07/31/18",688,5.46
"08/01/18",644,5.3
"08/02/18",591,4.98
"08/03/18",553,4.75
"08/04/18",511,4.58
"08/05/18",485,4.48
"08/06/18",458,4.34
"08/07/18",503,4.14
"08/08/18",596,3.55
"08/09/18",2020,3.97
"08/10/18",1950,5.85
"08/11/18",1410,6.5
"08/12/18",1100,6.37
"08/13/18",904,5.78
"08/14/18",782,5.31
"08/15/18",756,4.71
"08/16/18",657,4.17
"08/17/18",591,3.62
"08/18/18",584,3.31
"08/19/18",560,3.05
"08/20/18",1170,2.49
"08/21/18",3680,3.75
"08/22/18",8920,4.71
"08/23/18",9340,5.21
"08/24/18",9950,5.56
"08/25/18",7940,5.98
"08/26/18",5540,6.3
"08/27/18",4260,6.43
"08/28/18",3490,6.58
"08/29/18",3740,6.54
"08/30/18",4820,7.05
"08/31/18",5810,7.59
"09/01/18",5200,7.46
"09/02/18",4370,7.16
"09/03/18",5820,6.49
"09/04/18",6810,6.36
"09/05/18",7610,5.87
"09/06/18",10000,6.13
"09/07/18",10800,6.59
"09/08/18",11300,6.67
"09/09/18",11300,6.72
"09/10/18",9000,6.7
"09/11/18",7290,6.68
"09/12/18",6220,6.78
"09/13/18",5140,6.83
"09/14/18",4320,6.93
"09/15/18",3760,7.12
"09/16/18",3360,7.13
"09/17/18",3010,7.1
"09/18/18",2750,6.91
"09/19/18",2620,6.76
"09/20/18",2800,6.99
"09/21/18",5290,7.13
"09/22/18",8080,7.42
"09/23/18",9390,7.44
"09/24/18",9890,7.08
"09/25/18",9680,6.87
"09/26/18",9640,6.73
"09/27/18",8850,7.16
"09/28/18",7580,7.49
"09/29/18",6610,7.63
"09/30/18",5780,7.76
"10/01/18",5320,7.73
"10/02/18",8400,7.7
"10/03/18",10000,7.38
"10/04/18",8660,8.22
"10/05/18",7060,8.13
"10/06/18",6400,8.03
"10/07/18",6050,7.77
"10/08/18",6550,7.34
"10/09/18",13500,5.68
"10/10/18",19200,5.77
"10/11/18",18300,5.89
"10/12/18",18900,5.92
"10/13/18",18400,6.48
"10/14/18",15900,6.91
"10/15/18",11500,7.06
"10/16/18",9180,7.23
"10/17/18",8000,7.4
"10/18/18",7210,7.45
"10/19/18",6710,7.57
"10/20/18",6240,7.7
"10/21/18",5760,7.71
"10/22/18",5430,7.81
"10/23/18",5130,7.81
"10/24/18",4820,7.9
"10/25/18",4530,7.98
"10/26/18",4380,7.91
"10/27/18",4240,7.91
"10/28/18",4050,8
"10/29/18",3800,8.01
"10/30/18",3560,7.98
"10/31/18",3470,8
"11/01/18",3340,7.8
"11/02/18",3250,7.88
"11/03/18",3200,7.76
"11/04/18",3340,7.48
"11/05/18",3530,7.61
"11/21/18",2360,7.46
"11/22/18",2340,7.44
"11/23/18",2330,7.4
"11/24/18",2360,7.34
"11/25/18",2330,7.35
"11/26/18",2180,7.4
