"Date","X_00060_00003","X_99133_00003"
"10/24/19",738,9.2
"10/25/19",710,9.5
"10/26/19",664,9.7
"10/27/19",624,9.8
"10/28/19",564,9.7
"10/29/19",527,9.5
"10/30/19",498,9.6
"10/31/19",483,9.6
"11/01/19",472,9.6
"11/02/19",453,9.6
"11/03/19",441,9.5
"11/04/19",435,9.4
"11/05/19",416,9.3
"11/06/19",404,9.1
"11/07/19",393,9.2
"11/08/19",387,9.3
"11/09/19",397,9.3
"11/10/19",388,9.5
"11/11/19",365,9.2
"11/12/19",324,9.4
"11/13/19",317,9.4
"11/14/19",309,9.7
"11/15/19",341,9.4
"11/16/19",330,9.1
"11/17/19",323,9.1
"11/18/19",321,9.1
"11/19/19",321,9
"11/20/19",309,8.9
"11/21/19",369,8.3
"11/22/19",565,8.6
"11/23/19",540,9.2
"11/24/19",504,9.5
"11/25/19",476,9.5
"11/26/19",447,9.4
"11/27/19",438,9.2
"11/28/19",414,9.1
"11/29/19",403,8.7
"11/30/19",445,8.8
"12/01/19",809,9.1
"12/02/19",945,9.7
"12/03/19",800,10
"12/04/19",721,10.1
"12/05/19",667,9.9
"12/06/19",652,9.7
"12/07/19",629,9.7
"12/08/19",619,9.8
"12/09/19",593,9.7
"12/10/19",549,9.8
"12/11/19",533,9.9
"12/12/19",518,9.9
"12/13/19",491,9.9
"12/14/19",474,9.7
"12/15/19",449,10
"12/16/19",404,10.1
"12/17/19",407,9.9
"12/18/19",403,9.9
"12/19/19",430,9.8
"12/20/19",442,9.8
"12/21/19",419,9.6
"12/22/19",394,9.5
"12/23/19",387,9.3
"12/24/19",376,9.2
"12/25/19",369,9.2
"12/26/19",361,9.2
"12/27/19",345,9.1
"12/28/19",442,8.1
"12/29/19",1120,8
"12/30/19",1440,8.8
"12/31/19",1110,9.4
"01/01/20",917,9.6
