"Date","X_00060_00003","X_99133_00003"
"10/01/16",2010,10
"10/02/16",1860,9.93
"10/03/16",1730,9.93
"10/04/16",1610,9.83
"10/05/16",1800,9.59
"10/06/16",3450,10.3
"10/07/16",5330,10.4
"10/08/16",5010,10.2
"10/09/16",4850,9.98
"10/10/16",4350,9.86
"10/11/16",3730,9.95
"10/12/16",3060,10.1
"10/13/16",2640,10.2
"10/14/16",2340,10.2
"10/15/16",2170,10.2
"10/16/16",2050,10.3
"10/17/16",1930,10.3
"10/18/16",1800,10.3
"10/19/16",1690,10.3
"10/20/16",1530,10.3
"10/21/16",1430,10.2
"10/22/16",1380,10.2
"10/23/16",1360,10.3
"10/24/16",1310,10.3
"10/25/16",1230,10.2
"10/26/16",1160,10.1
"10/27/16",1130,10.1
"10/28/16",1120,10.1
"10/29/16",1130,10.1
"10/30/16",1100,10.1
"10/31/16",1050,9.93
"11/01/16",1010,9.83
"11/02/16",1000,9.85
"11/03/16",963,9.8
"11/04/16",896,9.71
"11/05/16",863,9.55
"11/06/16",842,9.41
"11/07/16",822,9.32
"11/08/16",801,9.41
"11/09/16",779,9.41
"11/10/16",755,9.28
"11/11/16",738,9.32
"11/12/16",734,9.3
"11/13/16",701,9.11
"11/14/16",681,9.15
"11/15/16",684,9.22
"11/16/16",665,9.12
"11/17/16",647,8.95
"11/18/16",638,8.99
"11/19/16",624,9.09
"11/20/16",598,9.04
"11/21/16",580,8.95
"11/22/16",577,8.82
"11/23/16",641,8.59
"11/24/16",672,8.73
"11/25/16",715,9.01
"11/26/16",770,9.26
"11/27/16",751,9.05
"11/28/16",763,8.89
"11/29/16",781,9.11
"11/30/16",800,9.31
"12/01/16",780,9.35
"12/02/16",732,9.38
"12/03/16",697,9.19
"12/04/16",690,9.04
"12/05/16",689,8.86
"12/06/16",705,8.99
"12/07/16",661,9.22
"12/08/16",647,9.57
"12/09/16",462,9.71
"12/10/16",356,9.91
"12/11/16",356,10.5
"12/12/16",472,10.9
"12/13/16",569,11
"12/14/16",568,11.3
"12/15/16",494,11.2
"12/16/16",563,11
"12/17/16",461,11
"12/18/16",401,11.3
"12/19/16",412,11.5
"12/20/16",436,11.5
"12/21/16",496,11
"12/22/16",525,10.6
"12/23/16",525,10.2
"12/24/16",512,9.84
"12/25/16",561,9.07
"12/26/16",965,7.91
"12/27/16",1300,8.19
"12/28/16",1610,8.54
"12/29/16",1690,8.67
"12/30/16",1730,8.76
"12/31/16",1440,9.09
"01/01/17",1210,9.27
"01/02/17",1130,9.28
"01/03/17",861,9.25
"01/04/17",597,9.39
"01/05/17",458,9.36
"01/06/17",414,9.58
"01/07/17",436,9.93
"01/08/17",355,10.6
"01/09/17",406,10.8
"01/10/17",500,10.7
"01/11/17",472,10.2
"01/12/17",406,10.1
"01/13/17",479,9.89
"01/14/17",362,9.49
"01/15/17",348,9.19
"01/16/17",377,8.2
"01/17/17",524,6.84
"01/18/17",692,6.58
"01/19/17",934,6.32
"01/20/17",1280,5.82
"01/21/17",1850,5.89
"01/22/17",2340,6.17
"01/23/17",2210,6.26
"01/24/17",1980,6.46
"01/25/17",1510,6.63
"01/26/17",926,6.72
"01/27/17",669,6.79
"01/28/17",625,6.83
"01/29/17",567,6.88
"01/30/17",552,6.96
"01/31/17",611,6.91
"02/01/17",691,7.03
"02/02/17",677,7.33
"02/03/17",611,7.11
"02/04/17",664,6.91
"02/05/17",488,6.91
"02/06/17",515,7.12
"02/07/17",674,7.4
"02/08/17",539,7.88
"02/09/17",488,8.05
"02/10/17",660,7.69
"02/11/17",617,6.89
"02/12/17",557,6.5
"02/13/17",700,6.87
"02/14/17",1190,6.77
"02/15/17",1630,4.67
"02/16/17",1190,4.63
"02/17/17",902,5.2
"02/18/17",755,5.75
"02/19/17",823,6.43
"02/20/17",943,6.73
"02/21/17",1130,7.19
"02/22/17",1680,8.75
"02/23/17",1760,9.98
"02/24/17",1590,10
"02/25/17",1400,9.82
"02/26/17",1190,9.86
"02/27/17",1310,10.3
"02/28/17",1270,10.1
"03/01/17",1260,10.1
"03/02/17",1470,10.5
"03/03/17",1690,10.9
"03/04/17",1610,11.1
"03/05/17",1500,11.1
"03/06/17",1850,11.2
"03/07/17",3220,11.2
"03/08/17",3820,10.6
"03/09/17",3140,10.5
"03/10/17",2500,11
"03/11/17",2120,11
"03/12/17",1880,11
"03/13/17",1700,10.8
"03/14/17",1580,10.8
"03/15/17",1430,10.7
"03/16/17",1320,10.5
"03/17/17",1250,10.3
"03/18/17",1250,10.3
"03/19/17",1290,10.2
"03/20/17",1320,9.91
"03/21/17",1320,9.72
"03/22/17",1280,9.66
"03/23/17",1200,9.5
"03/24/17",1180,9.45
"03/25/17",1240,9.38
"03/26/17",1400,9.41
"03/27/17",1540,9.83
"03/28/17",1560,10
"03/29/17",1600,9.84
"03/30/17",2690,10.1
"03/31/17",4300,12.3
"04/01/17",4060,12.8
"04/02/17",3290,12.4
"04/03/17",2860,12.1
"04/04/17",2650,11.8
"04/05/17",2470,11.7
"04/06/17",2290,11.6
"04/07/17",2120,11.4
"04/08/17",1980,11.2
"04/09/17",1880,11.1
"04/10/17",1760,11.1
"04/11/17",1610,10.9
"04/12/17",1480,10.7
"04/13/17",1400,10.5
"04/14/17",1370,10.4
"04/15/17",1390,10.1
"04/16/17",1770,10.3
"04/17/17",2720,11.8
"04/18/17",2400,12.4
"04/19/17",2150,11.9
"04/20/17",2280,11.3
"04/21/17",2880,11.8
"04/22/17",3210,12.4
"04/23/17",2750,12.4
"04/24/17",2400,12.3
"04/25/17",2210,12.1
"04/26/17",2070,12
"04/27/17",1910,11.9
"04/28/17",1770,11.6
"04/29/17",1680,11.3
"04/30/17",1710,11
"05/01/17",2870,11.4
"05/02/17",5330,13.9
"05/03/17",5830,14.3
"05/04/17",4580,14
"05/05/17",3620,13.6
"05/06/17",3060,13.3
"05/07/17",2680,13.1
"05/08/17",2410,12.8
"05/09/17",2250,12.6
"05/10/17",2200,12.4
"05/11/17",2200,12.4
"05/12/17",2080,12.3
"05/13/17",1950,12.3
"05/14/17",1830,12.3
"05/15/17",1740,12.2
"05/16/17",1680,12.2
"05/17/17",1840,11.9
"05/18/17",3150,12.9
"05/19/17",5130,15.1
"05/20/17",5680,15
"05/21/17",7630,14.9
"05/22/17",8840,14.9
"05/23/17",9260,15.4
"05/24/17",8040,15.1
"05/25/17",5980,14.8
"05/26/17",4660,14.5
"05/27/17",3870,14.4
"05/28/17",3330,14.3
"05/29/17",2950,14.4
"05/30/17",2650,14.4
"05/31/17",2430,14.4
"06/01/17",2290,14.3
"06/02/17",2170,14.2
"06/03/17",2040,14.1
"06/04/17",1920,14.2
"06/05/17",1780,14.3
"06/06/17",1670,14.4
"06/07/17",1570,14.3
"06/08/17",1480,14.2
"06/09/17",1410,14.2
"06/10/17",1340,14.2
"06/11/17",1280,14.2
"06/12/17",1220,14
"06/13/17",1150,13.8
"06/14/17",1190,13.3
"06/15/17",1130,13.3
"06/16/17",1050,13.2
"06/17/17",997,13.1
"06/18/17",976,13.2
"06/19/17",1010,13.3
"06/20/17",915,13.2
"06/21/17",845,13
"06/22/17",827,12.7
"06/23/17",808,12.7
"06/24/17",766,12.4
"06/25/17",707,12.1
"06/26/17",679,11.5
"06/27/17",632,10.8
"06/28/17",627,10.1
"06/29/17",612,11
"06/30/17",605,10.7
"07/01/17",590,10.3
"07/02/17",643,10.2
"07/03/17",593,10.1
"07/04/17",554,10.1
"07/05/17",549,9.86
"07/06/17",502,9.37
"07/07/17",449,8.76
"07/08/17",416,8.78
"07/09/17",381,8.36
"07/10/17",348,7.84
"07/11/17",327,6.99
"07/12/17",310,6.28
"07/13/17",294,5.95
"07/14/17",279,5.38
"07/15/17",257,5.06
"07/16/17",237,4.85
"07/17/17",218,4.63
"07/18/17",202,4.28
"07/19/17",188,3.83
"07/20/17",181,3.24
"07/21/17",228,2.62
"07/22/17",193,2.39
"07/23/17",173,1.96
"07/24/17",166,1.54
"07/25/17",152,1.03
"07/26/17",150,0.55
"07/27/17",152,0.49
"07/28/17",154,0.37
"07/29/17",148,0.24
"07/30/17",139,0.16
"07/31/17",132,0.11
"08/01/17",122,0.07
"08/02/17",114,0.06
"08/03/17",107,0.06
"08/04/17",101,0.05
"08/05/17",101,0.03
"08/06/17",105,0.04
"08/07/17",102,0.04
"08/08/17",95.6,0.03
"08/09/17",94.1,0.02
"08/10/17",93.2,0.02
"08/11/17",88.4,0.03
"08/12/17",85.5,0.03
"08/13/17",82.2,0.03
"08/14/17",82.4,0.02
"08/15/17",78.5,0.03
"08/16/17",92.2,0.08
"08/17/17",87.7,0.05
"08/18/17",87.7,0.02
"08/19/17",94.6,0.03
"08/20/17",104,0.02
"08/21/17",116,0.25
"08/22/17",118,0.06
"08/23/17",147,0.03
"08/24/17",161,0.02
"08/25/17",170,0.06
"08/26/17",145,0.02
"08/27/17",124,0.02
"08/28/17",109,0.05
"08/29/17",98.3,0.3
"08/30/17",92.5,0.1
"08/31/17",91.3,0.03
"09/01/17",87.2,0.02
"09/02/17",82.4,0.02
"09/03/17",77.9,0.02
"09/04/17",73.9,0.02
"09/05/17",69.5,0.03
"09/06/17",67,0.03
"09/07/17",64.7,0.04
"09/08/17",63.3,0.04
"09/09/17",61.8,0.02
"09/10/17",60,0.02
"09/11/17",59.7,0.02
"09/12/17",61,0.02
"09/13/17",63.6,0.03
"09/14/17",64.5,0.02
"09/15/17",62.7,0.02
"09/16/17",73.1,0.01
"09/17/17",82.6,0.02
"09/18/17",104,0.02
"09/19/17",92.4,0.01
"09/20/17",89.2,0.01
"09/21/17",83.7,0.02
"09/22/17",81.5,0.01
"09/23/17",74.2,0.01
"09/24/17",69.1,0.02
"09/25/17",79.6,0.02
"09/26/17",91.4,0.02
"09/27/17",86,0.03
"09/28/17",97.8,0.03
"09/29/17",97.5,0.03
"09/30/17",95.6,0.03
"10/01/17",95,0.02
"10/02/17",104,0.02
"10/03/17",106,0.02
"10/04/17",112,0.03
"10/05/17",110,0.05
"10/06/17",126,0.14
"10/07/17",182,0.06
"10/08/17",383,0.08
"10/09/17",722,0.03
"10/10/17",756,0.15
"10/18/17",243,5.69
"10/19/17",224,5.61
"10/20/17",210,5.38
"10/21/17",213,5.25
"10/22/17",220,4.8
"10/23/17",272,4.82
"11/15/17",183,5.66
"11/16/17",175,5.5
"11/17/17",176,5.35
"11/18/17",177,5.84
"11/19/17",172,5.59
"11/20/17",173,5.27
"11/21/17",170,5.6
"11/22/17",161,5.74
"11/23/17",160,5.42
"11/24/17",158,5.29
"11/25/17",152,5.1
"11/26/17",163,4.96
"11/27/17",161,5.31
"11/28/17",156,5.64
"11/29/17",151,5.36
"11/30/17",148,5.53
"12/01/17",146,5.61
"12/02/17",142,5.39
"12/03/17",141,5.14
"12/04/17",143,4.89
"03/08/18",1180,4.99
"03/09/18",929,5.23
"03/10/18",831,5.4
"03/11/18",720,5.46
"03/12/18",662,5.51
"03/13/18",615,5.55
"03/14/18",597,5.37
"03/15/18",611,5.34
"03/16/18",649,5.47
"03/17/18",789,5.46
"03/18/18",840,5.31
"03/19/18",1100,5.5
"03/20/18",1450,7.22
"03/21/18",1230,7.81
"03/22/18",1040,8.09
"03/23/18",916,8.04
"03/24/18",959,7.75
"03/25/18",1780,8.24
"03/26/18",2880,10.7
"03/27/18",2510,11.3
"03/28/18",2350,11.3
"03/29/18",2610,11.5
"03/30/18",2940,11.6
"03/31/18",2910,11.4
"04/01/18",2380,11.4
"04/02/18",1980,11.4
"04/03/18",1680,11.2
"04/04/18",1460,11.1
"04/05/18",1290,11
"04/06/18",1210,10.9
"04/07/18",1130,10.7
"04/08/18",1070,10.6
"04/09/18",1050,10.4
"04/10/18",1000,10.1
"04/11/18",948,9.95
"04/12/18",1020,9.8
"04/13/18",1240,9.57
"04/14/18",1620,9.18
"04/15/18",1680,9.73
"04/16/18",1600,10
"04/17/18",1610,10.1
"04/18/18",1940,10.4
"04/19/18",2260,10.9
"04/20/18",2410,11.3
"04/21/18",2650,11.6
"04/22/18",2970,11.8
"04/23/18",3540,11.9
"04/24/18",3940,12.1
"04/25/18",3700,11.5
"04/26/18",3200,11.2
"04/27/18",2650,11
"04/28/18",2230,11
"04/29/18",1940,11
"04/30/18",1700,10.8
"05/01/18",1630,10.4
"05/02/18",1760,10.1
"05/03/18",2050,9.89
"05/04/18",3440,10.8
"05/05/18",5320,13
"05/06/18",5350,13.6
"05/07/18",4000,13.3
"05/08/18",3090,13
"05/09/18",2640,12.8
"05/10/18",2330,12.7
"05/11/18",2110,12.4
"05/12/18",2040,12.2
"05/13/18",2880,12.4
"05/14/18",2970,13.2
"05/15/18",2780,13.4
"05/16/18",2610,13.3
"05/17/18",2340,13.1
"05/18/18",2130,12.8
"05/19/18",1980,12.1
"05/20/18",1860,11.4
"05/21/18",1760,12.2
"05/22/18",1690,12.3
"05/23/18",1640,11.5
"05/24/18",1590,11.2
"05/25/18",1510,12
"05/26/18",1450,11.4
"05/27/18",1400,10.9
"05/29/18",1250,10.3
"05/30/18",1260,9.19
"05/31/18",1400,12.2
"06/01/18",1390,12.8
"06/02/18",1290,12.6
"06/03/18",1240,12.5
"06/04/18",1290,12.4
"06/05/18",1410,12.4
"06/06/18",1310,13.4
"06/07/18",1230,13.4
"06/09/18",1330,12.6
"06/11/18",1560,13.2
"06/12/18",2170,13.7
"06/13/18",2840,14.6
"06/14/18",2620,14.9
"06/15/18",3490,13.3
"06/18/18",3720,12.7
"06/19/18",5450,11
"06/20/18",8340,9.42
"06/21/18",10200,9.06
"06/22/18",10900,9.6
"06/23/18",11400,10.5
"06/24/18",11000,11.2
"06/25/18",8720,11.1
"06/26/18",7260,10.9
"06/27/18",5760,11.3
"06/28/18",4840,11.9
"06/29/18",4140,11.9
"06/30/18",3570,11.1
"07/01/18",3520,11.1
"07/02/18",4510,11.5
"07/03/18",4520,12.5
"07/04/18",3580,12.5
"07/05/18",3260,12.4
"07/06/18",5050,11.2
"07/07/18",5900,10.9
"07/08/18",4510,11.7
"07/09/18",3420,11.9
"07/10/18",2740,11.8
"07/11/18",2310,11.9
"07/12/18",2090,12
"07/13/18",1900,11.8
"07/14/18",1710,11.6
"07/15/18",1880,11.4
"07/16/18",1970,11.5
"07/17/18",1650,11.7
"07/18/18",1400,11.5
"07/19/18",1220,11
"07/20/18",1070,10.8
"07/23/18",788,9.7
"07/24/18",723,9.5
"07/25/18",658,9.08
"07/26/18",603,8.6
"07/27/18",552,8.17
"07/28/18",509,7.81
"07/29/18",478,7.55
"07/30/18",439,6.96
"07/31/18",411,6.77
"08/01/18",379,6.52
"08/02/18",352,6.28
"08/03/18",326,5.88
"08/04/18",303,5.49
"08/05/18",288,4.99
"08/06/18",312,4.43
"08/07/18",617,4.12
"08/08/18",1860,5.41
"08/09/18",1300,7.23
"08/10/18",957,7.62
"08/11/18",751,7.31
"08/12/18",615,6.66
"08/13/18",519,5.77
"08/14/18",450,4.96
"08/15/18",403,4.51
"08/16/18",390,4.14
"08/17/18",425,3.92
"08/18/18",431,3.65
"08/19/18",600,4.54
"08/20/18",1130,4.86
"08/21/18",6600,3.84
"08/22/18",7990,5.41
"08/23/18",8780,5.84
"08/24/18",5770,6.48
"08/25/18",3970,6.92
"08/26/18",2960,7.14
"08/27/18",2380,7.16
"08/28/18",2610,7.42
"08/29/18",3230,7.56
"08/30/18",4320,7.93
"08/31/18",3940,7.96
"09/01/18",3090,8.09
"09/02/18",3240,7.63
"09/03/18",3790,7.37
"09/04/18",3660,8.3
"09/05/18",5240,7.3
"09/06/18",7310,6.9
"09/07/18",8320,6.85
"09/08/18",7740,6.66
"09/09/18",6380,6.54
"09/10/18",5340,6.51
"09/11/18",4440,6.56
"09/12/18",3600,6.68
"09/13/18",2850,6.85
"09/14/18",2440,7.08
"09/15/18",2160,7.17
"09/16/18",1950,7.28
"09/17/18",1750,7.38
"09/18/18",1620,7.52
"09/19/18",1670,7.56
"09/20/18",3110,7.39
"09/21/18",5800,7.79
"09/22/18",7550,7.44
"09/23/18",8340,6.89
"09/24/18",7690,6.85
"09/25/18",6590,6.73
"09/26/18",5930,6.85
"09/27/18",5310,7.06
"09/28/18",4600,7.46
"09/29/18",3790,7.81
"09/30/18",3270,8.03
"10/01/18",3690,7.75
"10/02/18",4920,7.67
"10/03/18",4340,8.57
"10/04/18",3670,8.88
"10/05/18",3190,8.86
"10/06/18",2920,8.94
"10/07/18",2760,8.78
"10/08/18",3400,8.28
"10/09/18",7500,6.47
"10/10/18",10400,5.7
"10/11/18",11000,6.29
"10/12/18",10600,7.03
"10/13/18",8520,7.52
"10/14/18",6230,7.76
"10/15/18",4970,7.86
"10/16/18",4240,7.98
"10/17/18",3790,8.07
"10/18/18",3370,8.11
"10/19/18",3120,8.16
"10/20/18",2930,8.2
"10/21/18",2760,8.34
"10/22/18",2570,8.32
"10/23/18",2430,8.35
"10/24/18",2300,8.42
"10/25/18",2200,8.31
"10/26/18",2140,8.3
"10/27/18",2080,8.36
"10/28/18",1970,8.38
"10/29/18",1850,8.43
"10/30/18",1770,8.39
"10/31/18",1710,8.36
"11/01/18",1640,8.24
"11/02/18",1580,8.25
"11/03/18",1560,8.15
"11/04/18",1570,8.11
"11/05/18",1580,8.06
"11/06/18",1700,8.11
"11/07/18",1900,8.28
"11/08/18",2040,8.4
"11/09/18",1920,8.53
"11/10/18",1760,8.58
"11/11/18",1670,8.6
"11/12/18",1570,8.6
"11/13/18",1460,8.57
"11/14/18",1370,8.51
"11/15/18",1340,8.49
"11/16/18",1330,8.52
"11/17/18",1300,8.52
"11/18/18",1230,8.4
"11/19/18",1170,8.3
"11/20/18",1150,8.29
"11/21/18",1120,8.27
"11/22/18",1080,8.24
"11/23/18",1070,8.21
"11/24/18",1090,8.21
"11/25/18",1080,8.18
"11/26/18",985,8.06
"11/29/18",882,8.25
"11/30/18",895,8.12
"12/01/18",929,7.93
"12/02/18",1080,7.56
"12/03/18",1100,7.68
"12/04/18",1040,7.73
"12/05/18",987,7.62
"12/06/18",970,7.55
"12/07/18",960,7.69
"12/08/18",937,7.8
"12/09/18",863,8.01
"12/10/18",843,8.07
"12/11/18",861,8
"12/12/18",864,8
"12/13/18",856,8.06
"12/14/18",798,7.88
"12/15/18",708,7.68
"12/16/18",702,7.63
"12/17/18",683,7.57
"12/18/18",688,7.45
"12/19/18",689,7.47
"12/20/18",769,7.52
"12/21/18",827,7.78
"12/22/18",839,7.93
"12/23/18",809,7.95
"12/24/18",755,7.94
"12/25/18",726,7.9
"12/26/18",739,7.81
"12/27/18",1210,7.17
"12/28/18",3570,7.32
"12/29/18",5320,7.46
"12/31/18",3160,8.4
"01/01/19",2310,8.51
"01/04/19",1570,8.34
"01/05/19",1380,8.2
"01/06/19",1220,8.16
"01/07/19",1160,8.11
"01/08/19",1150,8.09
"01/09/19",1100,7.97
"01/10/19",950,7.77
"01/11/19",953,7.76
"01/12/19",1010,7.83
"01/13/19",950,7.8
"01/14/19",834,7.75
"01/15/19",803,7.79
"01/16/19",776,7.85
"01/17/19",735,7.86
"01/19/19",550,8.07
"01/20/19",594,8.13
"01/21/19",608,8.48
"01/22/19",630,8.82
"01/23/19",603,9.35
"01/24/19",591,9.28
"01/25/19",531,9.37
"01/26/19",536,9.05
"01/27/19",539,8.87
"01/28/19",542,8.79
"01/29/19",505,8.95
"01/30/19",470,9.23
"01/31/19",485,9.38
"02/01/19",539,9.44
"02/02/19",606,9.17
"02/04/19",664,7.73
"02/05/19",617,7.62
"02/06/19",585,7.45
"02/07/19",533,7.38
"02/08/19",505,7.43
"02/09/19",500,7.34
"02/10/19",502,7.28
"02/11/19",493,7.29
"02/12/19",496,7.38
"02/13/19",488,7.41
"02/14/19",487,7.28
"02/15/19",462,7.35
"02/16/19",458,7.45
"02/17/19",461,7.32
"02/18/19",447,7.17
"02/19/19",431,7.08
"02/20/19",433,6.89
"02/21/19",418,6.88
"02/22/19",413,6.87
"02/23/19",414,6.79
"02/24/19",389,6.79
"02/25/19",357,6.65
"02/26/19",327,6.57
"02/27/19",309,6.59
"02/28/19",315,6.5
"03/01/19",323,6.51
"03/02/19",309,6.57
"03/03/19",298,6.61
"03/04/19",301,6.72
"03/05/19",309,6.78
"03/06/19",332,6.83
"03/07/19",347,6.82
"03/08/19",366,6.84
"03/09/19",398,6.77
"03/10/19",431,6.19
"03/11/19",502,5.96
"03/12/19",637,5.54
"03/13/19",2780,2.46
"03/14/19",12400,1.42
"03/15/19",16900,1.54
"03/16/19",16600,1.59
"03/17/19",16100,1.67
"03/18/19",15300,1.77
"03/19/19",14100,1.85
"03/28/19",4180,3.8
"03/29/19",3730,3.9
"03/30/19",3270,4
"03/31/19",2870,4.1
"04/01/19",2550,4.3
"04/02/19",2350,4.4
"04/03/19",2230,4.5
"04/04/19",2190,4.6
"04/05/19",2980,4.9
"04/06/19",4350,6.4
"04/07/19",4000,7.2
"04/08/19",4140,7.2
"04/09/19",3870,7.4
"04/10/19",3300,7.3
"04/11/19",3090,7.1
"04/12/19",3460,7.1
"04/13/19",3790,7.6
"04/14/19",3290,7.9
"04/15/19",2810,7.7
"04/16/19",2540,7.6
"04/17/19",2310,7.5
"04/18/19",2160,7.3
"04/19/19",2020,7.1
"04/20/19",1880,7
"04/21/19",1750,6.9
"04/22/19",1650,6.9
"04/23/19",1530,6.8
"04/24/19",1420,6.7
"04/25/19",1370,6.5
"04/26/19",1320,6.4
"04/27/19",1270,6.3
"04/28/19",1260,6.3
"04/29/19",1340,6.4
"04/30/19",1690,6.8
"05/01/19",1630,7.4
"05/02/19",1500,7.4
"05/03/19",1410,7.2
"05/04/19",1350,7
"05/05/19",1310,6.7
"05/06/19",1340,6.5
"05/07/19",1480,6.5
"05/08/19",1580,6.7
"05/09/19",2720,7.5
"05/10/19",4910,9.8
"05/11/19",4540,10.3
"05/12/19",3690,9.8
"05/13/19",3490,9.4
"05/14/19",3580,9.3
"05/15/19",3430,9.2
"05/16/19",3850,9.3
"05/17/19",3490,9.6
"05/18/19",3700,9.3
"05/19/19",4640,9.8
"05/20/19",5100,10.1
"05/21/19",5320,10.5
"05/22/19",5210,10
"05/23/19",6350,10.3
"05/24/19",8040,10.5
"05/25/19",9370,10.3
"05/26/19",10500,10.7
"05/27/19",10400,10.7
"05/28/19",8990,10.4
"05/29/19",9220,10.6
"05/30/19",8970,11
