Date,X_00060_00003,X_99133_00003
5/20/18,785,7.6
5/21/18,741,7.5
5/22/18,740,7.6
5/23/18,726,7.5
5/24/18,660,7.3
5/25/18,645,7.4
5/26/18,623,7.3
5/27/18,601,7.3
5/28/18,575,7.1
5/29/18,604,6.9
5/30/18,739,7.3
5/31/18,678,7.6
6/1/18,596,7.5
6/2/18,668,7.1
6/3/18,704,6.9
6/4/18,605,7.5
6/5/18,559,7.5
6/6/18,595,7.3
6/7/18,983,6.9
6/8/18,691,7.6
6/9/18,603,7.5
6/10/18,575,7.3
6/11/18,1550,6.6
6/12/18,1630,7.4
6/13/18,1150,8.1
6/14/18,1040,7.8
6/15/18,770,7.9
6/16/18,669,7.8
6/17/18,635,7.6
6/18/18,617,7.3
6/19/18,1820,6.8
6/20/18,6140,7.2
6/21/18,5580,7
6/22/18,4080,7.6
6/23/18,3170,8.5
6/24/18,2460,9.1
6/25/18,3330,8.4
6/26/18,3260,8.8
6/27/18,2800,9.4
6/28/18,2040,9.4
6/29/18,1810,9.3
6/30/18,1750,9.2
7/1/18,3360,6.8
7/2/18,2230,9
7/3/18,1770,9.9
7/4/18,1410,9.9
7/5/18,1410,9.5
7/6/18,1610,9.7
7/7/18,1360,10
7/8/18,1190,10
7/9/18,1040,10
7/10/18,945,9.9
7/11/18,879,9.7
7/12/18,828,9.8
7/13/18,761,9.7
7/14/18,729,9.1
7/15/18,739,9.2
7/16/18,701,9.3
7/17/18,645,9.2
7/18/18,606,9.1
7/19/18,557,8.8
7/20/18,525,8.6
7/21/18,502,8.6
7/22/18,481,8.4
7/23/18,458,8.1
7/24/18,421,7.8
7/25/18,393,7.5
7/26/18,404,7.6
7/27/18,375,7.5
7/28/18,329,7.3
7/29/18,347,7.1
7/30/18,342,7.1
7/31/18,321,7.1
8/1/18,311,7
8/2/18,298,6.8
8/3/18,282,6.6
8/4/18,269,6.5
8/5/18,263,6.4
8/6/18,260,6.4
8/7/18,257,6
8/8/18,250,5.6
8/9/18,488,6.8
8/10/18,397,7.1
8/11/18,283,6.3
8/12/18,228,5.6
8/13/18,243,5.3
8/14/18,254,5.3
8/15/18,304,4.9
8/16/18,290,4.8
8/17/18,280,4.9
8/18/18,252,4.9
8/19/18,245,4.7
8/20/18,655,3.9
8/21/18,2730,4.9
8/22/18,2320,5.4
8/23/18,1400,5.3
8/24/18,1070,4.7
8/25/18,843,5.2
8/26/18,704,5.2
8/27/18,561,5.1
8/28/18,586,5.3
8/29/18,649,4.9
8/30/18,561,5.1
8/31/18,547,5.4
9/1/18,548,5.6
9/2/18,573,5.3
9/3/18,1020,5.2
9/4/18,914,5.7
9/5/18,1440,5.9
9/6/18,2540,6.7
9/7/18,1650,7.7
9/8/18,1280,8
9/9/18,970,7.7
9/10/18,824,7.6
9/11/18,775,7.6
9/12/18,688,7.9
9/13/18,579,7.7
9/14/18,588,7.7
9/15/18,567,7.4
9/16/18,550,7.3
9/17/18,512,7.2
9/18/18,469,7
9/19/18,513,6.9
9/20/18,526,7.2
9/21/18,717,7.4
9/22/18,1320,8.3
9/23/18,1010,8.4
9/24/18,819,8.4
9/25/18,949,7.8
9/26/18,1860,7.4
9/27/18,1350,8.2
9/28/18,1160,8.6
9/29/18,924,8.5
9/30/18,907,8.5
10/1/18,911,8.1
10/2/18,2860,8.2
10/3/18,2300,8.5
10/4/18,1780,8.8
10/5/18,1330,8.5
10/6/18,1330,8.2
10/7/18,1330,8
10/8/18,1920,7.3
10/9/18,6970,5.6
10/10/18,8070,6.1
10/11/18,4950,6.1
10/12/18,3650,6.6
10/13/18,2900,6.9
10/14/18,2390,7
10/15/18,1920,7
10/16/18,1870,7.5
10/17/18,1620,7.6
10/18/18,1500,7.6
10/19/18,1420,8
10/20/18,1340,8
10/21/18,1190,8.2
10/22/18,1160,8.1
10/23/18,1120,8.1
10/24/18,1080,8.3
10/25/18,1000,8.3
10/26/18,1030,8.2
10/27/18,1010,8.3
10/28/18,993,8.3
10/29/18,886,8.2
10/30/18,858,8.2
10/31/18,854,8.2
11/1/18,848,7.9
11/2/18,811,8.1
11/3/18,830,8
11/4/18,952,7.6
11/5/18,1000,8
11/6/18,939,7.8
11/7/18,898,8
11/8/18,815,7.9
11/9/18,819,8
11/10/18,791,8.1
11/11/18,771,8.1
11/12/18,778,8.1
11/13/18,707,8.1
11/14/18,668,7.8
11/15/18,709,7.8
11/16/18,712,7.9
11/17/18,714,7.8
11/18/18,678,7.9
11/19/18,650,7.8
11/20/18,660,7.8
11/21/18,622,7.7
11/22/18,640,7.7
11/23/18,641,7.6
11/24/18,671,7.6
11/25/18,649,7.6
11/26/18,598,7.7
11/27/18,563,7.9
11/28/18,512,7.6
11/29/18,572,7.7
11/30/18,599,7.6
12/1/18,929,7
12/2/18,2190,5.5
12/3/18,1460,6.8
12/4/18,1130,7.1
12/5/18,1010,7.3
12/6/18,892,7.2
12/7/18,814,7.4
12/8/18,774,7.2
12/9/18,747,7.4
12/10/18,715,7.3
12/11/18,721,7.3
12/12/18,712,7.1
12/13/18,677,6.9
12/14/18,666,7
12/15/18,626,6.9
12/16/18,632,6.9
12/17/18,617,6.9
12/18/18,623,6.9
12/19/18,636,6.9
12/20/18,705,6.9
12/21/18,698,7.3
12/22/18,740,7.4
12/23/18,737,7.4
12/24/18,680,7.3
12/25/18,687,7.3
12/26/18,641,7
12/27/18,1910,5.8
12/28/18,3090,6.7
12/29/18,1960,7.4
12/30/18,1540,7.2
12/31/18,1360,7.4
1/1/19,1130,5.9
1/2/19,1010,7.4
1/3/19,1020,7.6
1/4/19,1030,6.9
1/5/19,912,7.3
1/6/19,888,7.7
1/7/19,898,7.8
1/8/19,898,7.7
1/9/19,822,7.9
1/10/19,693,7.7
1/11/19,734,7.7
1/12/19,762,7.8
1/13/19,753,7.8
1/14/19,712,7.9
1/15/19,707,7.8
1/16/19,691,7.8
1/17/19,664,7.8
1/18/19,649,7.8
1/19/19,564,8.1
1/20/19,307,8.1
1/21/19,312,7.9
1/22/19,267,7.9
1/23/19,276,7.9
1/24/19,309,8
1/25/19,420,8
1/26/19,546,8.1
1/27/19,680,7.9
1/28/19,701,7.9
1/29/19,658,7.8
1/30/19,644,8.4
1/31/19,722,8.6
2/1/19,811,8.5
2/2/19,800,8.3
2/3/19,1050,5.6
2/4/19,1410,4.8
2/5/19,1370,6.2
2/6/19,1030,7.1
2/7/19,870,6.7
2/8/19,773,5.5
2/9/19,703,6.8
2/10/19,649,7.5
2/11/19,635,7.3
2/12/19,626,7.1
2/13/19,616,6.5
2/14/19,609,6.6
2/15/19,603,6.3
2/16/19,596,6.7
2/17/19,590,6.7
2/18/19,585,6.6
2/19/19,603,6.6
2/20/19,590,6.6
2/21/19,582,6.5
2/22/19,582,6.5
2/23/19,573,6.4
2/24/19,545,6.2
2/25/19,521,6.2
2/26/19,508,6.1
2/27/19,495,5.9
2/28/19,476,5.9
3/1/19,456,6.3
3/2/19,438,6.4
3/3/19,432,6.5
3/4/19,427,6.7
3/5/19,426,6.8
3/6/19,431,6.7
3/7/19,443,6.6
3/8/19,457,6.4
3/9/19,524,6.1
3/10/19,686,4.2
3/11/19,1150,4.3
3/12/19,1910,4.8
3/27/19,1010,3.9
3/28/19,1010,4
3/29/19,1020,3.9
3/30/19,959,3.7
3/31/19,872,4.1
4/1/19,781,4.3
4/2/19,1040,4.5
4/3/19,1040,4.4
4/4/19,694,4.6
4/5/19,711,4.5
4/6/19,383,4.6
4/7/19,1060,4.6
4/8/19,927,4.7
4/9/19,701,4.7
4/10/19,693,4.8
4/11/19,329,4.5
4/12/19,419,4.4
4/13/19,631,4.8
4/14/19,613,5
4/15/19,563,4.9
4/16/19,597,4.8
4/17/19,572,4.6
4/18/19,601,4.6
4/19/19,576,4.6
4/20/19,508,4.4
4/21/19,503,4.2
4/22/19,501,4.4
4/23/19,528,4.6
4/24/19,473,4.5
4/25/19,477,4.4
4/26/19,458,4.4
4/27/19,509,4.2
4/28/19,524,4.3
4/29/19,519,4.4
4/30/19,480,4.5
5/1/19,488,4.4
5/2/19,448,4.3
5/3/19,430,4.3
5/4/19,437,4.2
5/5/19,466,4.1
5/6/19,590,4.2
5/7/19,637,4.4
5/8/19,779,4.3
5/9/19,1460,4.8
5/10/19,1480,5.5
5/11/19,1100,5.6
5/12/19,1120,5.4
5/13/19,1190,5.4
5/14/19,1130,5.6
5/15/19,1110,5.5
5/16/19,1020,5.8
5/17/19,1870,5.8
5/18/19,1550,5.9
5/19/19,2110,5.9
5/20/19,1520,6.6
5/21/19,1480,6.7
5/22/19,2130,6.5
5/23/19,2360,7.4
5/30/19,3270,9
5/31/19,2570,9.1
6/1/19,2110,9
6/2/19,1880,9.1
6/3/19,1630,9
6/4/19,1570,9.2
6/5/19,1480,9.2
6/6/19,1340,9.2
6/7/19,1240,9.2
6/8/19,1140,9.2
6/9/19,1090,9.2
6/10/19,992,9
6/11/19,932,8.8
6/12/19,941,8.9
6/13/19,903,8.9
6/14/19,842,8.9
6/15/19,852,9
6/16/19,889,9
6/17/19,823,8.9
6/18/19,962,8.7
6/19/19,1140,8.6
6/20/19,1240,9
6/21/19,1130,8.6
6/22/19,1500,8.4
